TimeStamp,DateTime,RH,Fan,Swing,Mode,Status,RoomTemp,Setpoint
1626957283,7/22/2021 12:34,37.07637024,1,1,1,1,29.98283386,20
1626957643,7/22/2021 12:40,37.8057518,1,1,1,1,29.92408562,20
1626958003,7/22/2021 12:46,37.67757797,1,1,1,1,29.98283386,20
1626958363,7/22/2021 12:52,37.77828598,1,1,1,1,29.92408562,20
1626958723,7/22/2021 12:58,37.5082016,1,1,1,1,29.89471245,20
1626959083,7/22/2021 13:04,37.3403511,1,1,1,1,29.95346069,20
1626959443,7/22/2021 13:10,37.49141693,1,1,1,1,29.98283386,20
1626959803,7/22/2021 13:16,37.65011215,1,1,1,1,29.98283386,20
1626960163,7/22/2021 13:22,37.04737854,1,1,1,1,30.09498787,20
1626960523,7/22/2021 13:28,37.21217728,1,1,1,1,30.00953674,20
1626960883,7/22/2021 13:34,37.74624252,1,1,1,1,30.00953674,20
1626961243,7/22/2021 13:40,37.43190765,1,1,1,1,30.0656147,20
1626961603,7/22/2021 13:46,36.89631653,1,1,1,1,29.79590988,20
1626961963,7/22/2021 13:52,36.02197266,1,1,1,1,29.61432838,20
1626962323,7/22/2021 13:58,36.09063721,1,1,1,1,29.62767982,20
1626962683,7/22/2021 14:04,36.53162384,1,1,1,1,29.78255844,20
1626963043,7/22/2021 14:10,36.47058868,1,1,1,1,29.82528496,20
1626963403,7/22/2021 14:16,35.8297081,1,1,1,1,29.85198784,20
1626963763,7/22/2021 14:22,36.22034073,1,1,1,1,29.88136101,20
1626964123,7/22/2021 14:28,36.47058868,1,1,1,1,29.82528496,20
1626964483,7/22/2021 14:34,35.81292343,1,1,1,1,29.96948242,20
1626964843,7/22/2021 14:40,35.18120193,1,1,1,1,29.92408562,20
1626965203,7/22/2021 14:46,35.27580643,1,1,1,1,29.93743706,20
1626965563,7/22/2021 14:52,35.96246338,1,1,1,1,29.98283386,20
1626965923,7/22/2021 14:58,36.19287491,1,1,1,1,29.85198784,20
1626966283,7/22/2021 15:04,35.59624481,1,1,1,1,29.92408562,20
1626966643,7/22/2021 15:10,36.12878799,1,1,1,1,29.91073418,20
1626967003,7/22/2021 15:16,35.91363525,1,1,1,1,29.89471245,20
1626967363,7/22/2021 15:22,36.03112793,1,1,1,1,29.85198784,20
1626967723,7/22/2021 15:28,35.66033554,1,1,1,1,29.75585556,20
1626968083,7/22/2021 15:34,35.25291824,1,1,1,1,29.68375587,20
1626968443,7/22/2021 15:40,35.33989334,1,1,1,1,29.61432838,20
1626968803,7/22/2021 15:46,35.3719368,1,1,1,1,29.68375587,20
1626969163,7/22/2021 15:52,35.21629715,1,1,1,1,29.72648239,20
1626969523,7/22/2021 15:58,35.27580643,1,1,1,1,29.65705299,20
1626969883,7/22/2021 16:04,35.08354187,1,1,1,1,29.73983383,20
1626970243,7/22/2021 16:10,35.22087479,1,1,1,1,29.79590988,20
1626970603,7/22/2021 16:16,35.40550995,1,1,1,1,29.60097694,20
1626970963,7/22/2021 16:22,35.48638153,1,1,1,1,29.61432838,20
1626971323,7/22/2021 16:28,35.26817703,1,1,1,1,29.5876255,20
1626971683,7/22/2021 16:34,35.50926971,1,1,1,1,29.57160378,20
1626972043,7/22/2021 16:40,36.00518799,1,1,1,1,29.57160378,20
1626972403,7/22/2021 16:46,35.95330811,1,1,1,1,29.60097694,20
1626972763,7/22/2021 16:52,35.71679306,1,1,1,1,29.64370155,20
1626973123,7/22/2021 16:58,35.84038925,1,1,1,1,29.68375587,20
1626973483,7/22/2021 17:04,35.81139755,1,1,1,1,29.64370155,20
1626973843,7/22/2021 17:10,35.91668701,1,1,1,1,29.64370155,20
1626974351,7/22/2021 17:19,36.05554199,2,1,1,1,29.40070152,19
1626974711,7/22/2021 17:25,36.10437012,1,1,1,1,29.20576859,19
1626975071,7/22/2021 17:31,35.15221024,1,1,1,1,29.4754715,19
1626975431,7/22/2021 17:37,35.742733,1,1,1,1,29.3606472,19
1626975791,7/22/2021 17:43,35.44670868,1,1,1,1,29.50217438,19
1626976151,7/22/2021 17:49,34.9004364,1,1,1,1,29.50217438,19
1626976511,7/22/2021 17:55,34.93858337,1,1,1,1,29.4754715,19
1626976871,7/22/2021 18:01,34.72190475,1,1,1,1,29.5876255,19
1626977231,7/22/2021 18:07,34.66697311,1,1,1,1,29.5876255,19
1626977591,7/22/2021 18:13,34.89128113,1,1,1,1,29.55825043,19
1626977951,7/22/2021 18:19,34.71427536,1,1,1,1,29.51552582,19
1626978311,7/22/2021 18:25,34.73716354,1,1,1,1,29.33127403,19
1626978671,7/22/2021 18:31,34.97367859,1,1,1,1,29.1336689,19
1626979031,7/22/2021 18:37,35.08811951,1,1,1,1,29.05088806,19
1627027271,7/23/2021 8:01,48.99671936,1,1,1,1,31.12573433,22
1627027631,7/23/2021 8:07,46.41184235,1,1,1,1,30.05226135,22
1627027991,7/23/2021 8:13,45.70229721,1,1,1,1,29.71313095,22
1627028351,7/23/2021 8:19,45.5283432,1,1,1,1,29.81193161,22
1627028711,7/23/2021 8:25,45.04615784,1,1,1,1,29.81193161,22
1627029071,7/23/2021 8:31,44.18555069,1,1,1,1,29.95346069,22
1627029431,7/23/2021 8:37,43.64690781,1,1,1,1,30.03890991,22
1627029791,7/23/2021 8:43,43.00450134,1,1,1,1,30.15106392,22
1627030151,7/23/2021 8:49,42.67643356,1,1,1,1,30.34599876,22
1627030511,7/23/2021 8:55,42.02487183,1,1,1,1,30.38872337,22
1627030871,7/23/2021 9:01,41.17952347,1,1,1,1,30.6317234,22
1627031231,7/23/2021 9:07,40.85297775,1,1,1,1,30.71450424,22
1627031591,7/23/2021 9:13,40.61951447,1,1,1,1,30.65842628,22
1627031951,7/23/2021 9:19,40.68513107,1,1,1,1,30.78393173,22
1627032311,7/23/2021 9:25,39.17296219,1,1,1,1,30.84000969,22
1627032671,7/23/2021 9:31,39.54985809,1,1,1,1,30.71450424,22
1627033031,7/23/2021 9:37,39.4338913,1,1,1,1,30.48752594,22
1627033391,7/23/2021 9:43,38.71061325,1,1,1,1,30.38872337,22
1627033751,7/23/2021 9:49,38.53360748,1,1,1,1,30.37537193,22
1627034111,7/23/2021 9:55,38.33676529,1,1,1,1,30.27656937,22
1627034471,7/23/2021 10:01,37.7553978,1,1,1,1,30.23384476,22
1627034831,7/23/2021 10:07,38.41764069,1,1,1,1,30.27656937,22
1627035191,7/23/2021 10:13,38.32608414,1,1,1,1,30.16441536,22
1627035551,7/23/2021 10:19,38.41001129,1,1,1,1,30.09498787,22
1627035911,7/23/2021 10:25,38.90287781,1,1,1,1,30.05226135,22
1627036271,7/23/2021 10:31,38.45426178,1,1,1,1,30.12169075,22
1627036631,7/23/2021 10:37,38.36728287,1,1,1,1,30.05226135,22
1627036991,7/23/2021 10:43,38.44968414,1,1,1,1,30.08163643,22
1627037351,7/23/2021 10:49,38.60990143,1,1,1,1,30.0656147,22
1627037711,7/23/2021 10:55,38.09414673,1,1,1,1,30.12169075,22
1627038071,7/23/2021 11:01,37.64553452,1,1,1,1,30.34599876,22
1627038431,7/23/2021 11:07,37.31288528,1,1,1,1,30.4741745,22
1627038791,7/23/2021 11:13,37.23659134,1,1,1,1,30.54627228,22
1627039151,7/23/2021 11:19,37.48836517,1,1,1,1,30.5195694,22
1627039511,7/23/2021 11:25,37.51583099,1,1,1,1,30.6317234,22
1627039871,7/23/2021 11:31,36.7452507,1,1,1,1,30.58899879,22
1627044191,7/23/2021 12:43,41.09254456,1,1,1,1,32.82940292,20
1627044551,7/23/2021 12:49,39.58190155,1,1,1,1,31.40611839,20
1627044911,7/23/2021 12:55,39.42168427,1,1,1,1,30.91210747,20
1627045271,7/23/2021 13:01,38.74876022,1,1,1,1,30.77058029,20
1627045631,7/23/2021 13:07,38.34897232,1,1,1,1,30.64507484,20
1627045991,7/23/2021 13:13,37.8133812,1,1,1,1,30.65842628,20
1627046351,7/23/2021 13:19,37.0428009,1,1,1,1,30.61570168,20
1627046711,7/23/2021 13:25,38.16586685,1,1,1,1,30.57564735,20
1627047071,7/23/2021 13:31,37.73708725,1,1,1,1,30.57564735,20
1627047431,7/23/2021 13:37,37.24116898,1,1,1,1,30.57564735,20
1627047791,7/23/2021 13:43,36.84595871,1,1,1,1,30.5195694,20
1627048151,7/23/2021 13:49,37.37850189,1,1,1,1,30.36202049,20
1627048511,7/23/2021 13:55,36.45685577,1,1,1,1,30.23384476,20
1627048871,7/23/2021 14:01,36.0402832,1,1,1,1,30.37537193,20
1627049231,7/23/2021 14:07,35.99908447,1,1,1,1,30.37537193,20
1627049591,7/23/2021 14:13,35.60540009,1,1,1,1,30.46082306,20
1627049951,7/23/2021 14:19,35.52910614,1,1,1,1,30.50087738,20
1627050311,7/23/2021 14:25,35.29869461,1,1,1,1,30.4741745,20
1627050671,7/23/2021 14:31,36.08300781,1,1,1,1,30.40207481,20
1627051031,7/23/2021 14:37,35.50011444,1,1,1,1,30.34599876,20
1627051391,7/23/2021 14:43,35.28648758,1,1,1,1,30.36202049,20
1627051751,7/23/2021 14:49,35.57335663,1,1,1,1,30.26321793,20
1627052111,7/23/2021 14:55,35.40093231,1,1,1,1,30.27656937,20
1627052471,7/23/2021 15:01,35.17204666,1,1,1,1,30.26321793,20
1627052831,7/23/2021 15:07,34.84244919,1,1,1,1,30.20714188,20
1627057871,7/23/2021 16:31,37.65468979,1,1,1,1,32.07102966,20
1627123751,7/24/2021 10:49,45.88845825,1,1,1,1,32.53566742,20
1627124111,7/24/2021 10:55,43.96276855,1,1,1,1,31.47554779,20
1627127831,7/24/2021 11:57,44.51209259,1,1,1,1,32.82940292,20
1627128191,7/24/2021 12:03,41.88449097,1,1,1,1,31.78797531,20
1627128551,7/24/2021 12:09,41.83413315,1,1,1,1,31.33402061,20
1627128911,7/24/2021 12:15,41.21461868,1,1,1,1,31.20851517,20
1627129271,7/24/2021 12:21,40.73548508,1,1,1,1,30.99488831,20
1627129631,7/24/2021 12:27,40.66987228,1,1,1,1,31.00823975,20
1627129991,7/24/2021 12:33,40.55695343,1,1,1,1,30.96818542,20
1627130351,7/24/2021 12:39,39.33470535,1,1,1,1,30.85603142,20
1627130711,7/24/2021 12:45,39.43999481,1,1,1,1,30.84000969,20
1627131071,7/24/2021 12:51,39.09056091,1,1,1,1,30.84000969,20
1627131431,7/24/2021 12:57,39.02342224,1,1,1,1,30.82665825,20
1627131791,7/24/2021 13:03,38.73044968,1,1,1,1,30.71450424,20
1627134791,7/24/2021 13:53,41.56710052,1,1,1,1,32.4502182,20
1627286712,7/26/2021 8:05,53.42794037,1,1,1,1,31.70252609,20
1627287072,7/26/2021 8:11,50.73624802,1,1,1,1,30.77058029,22
1627287432,7/26/2021 8:17,49.98550415,1,1,1,1,30.46082306,22
1627287792,7/26/2021 8:23,49.90921021,1,1,1,1,30.34599876,22
1627288152,7/26/2021 8:29,49.87564087,1,1,1,1,30.37537193,22
1627288272,7/26/2021 8:31,49.54299164,1,1,1,1,30.38872337,22
1627288632,7/26/2021 8:37,48.78767014,1,1,1,1,30.40207481,21
1627288992,7/26/2021 8:43,46.7994194,1,1,1,1,30.1777668,21
1627289352,7/26/2021 8:49,46.21957779,1,1,1,1,30.00953674,21
1627289712,7/26/2021 8:55,45.02784729,1,1,1,1,29.98283386,21
1627290072,7/26/2021 9:01,43.77355576,1,1,1,1,29.8386364,21
1627290432,7/26/2021 9:07,43.27916336,1,1,1,1,29.73983383,21
1627290792,7/26/2021 9:13,43.20592117,1,1,1,1,29.79590988,21
1627291152,7/26/2021 9:19,42.7389946,1,1,1,1,29.93743706,21
1627291512,7/26/2021 9:25,44.39154816,1,1,1,1,29.40070152,20
1627291872,7/26/2021 9:31,42.93125916,1,1,1,1,29.86800957,20
1627292232,7/26/2021 9:37,43.43022919,1,1,1,1,29.89471245,20
1627292592,7/26/2021 9:43,43.5233078,1,1,1,1,29.88136101,20
1627292952,7/26/2021 9:49,44.37475967,1,1,1,1,29.89471245,20
1627293312,7/26/2021 9:55,44.58838654,1,1,1,1,29.82528496,20
1627293672,7/26/2021 10:01,43.2257576,1,1,1,1,29.86800957,20
1627294032,7/26/2021 10:07,42.05844116,1,1,1,1,29.86800957,20
1627294392,7/26/2021 10:13,42.4704361,1,1,1,1,29.8386364,20
1627294752,7/26/2021 10:19,42.66270065,1,1,1,1,29.88136101,20
1627295112,7/26/2021 10:25,41.78225327,1,1,1,1,29.78255844,20
1627295472,7/26/2021 10:31,41.54878998,1,1,1,1,29.72648239,20
1627295832,7/26/2021 10:37,40.73090744,1,1,1,1,29.85198784,20
1627296192,7/26/2021 10:43,39.96643066,1,1,1,1,29.96948242,20
1627296552,7/26/2021 10:49,38.45426178,1,1,1,1,29.98283386,20
1627296912,7/26/2021 10:55,38.84794235,1,1,1,1,30.16441536,20
1627297272,7/26/2021 11:01,38.37338638,1,1,1,1,30.23384476,20
1627297632,7/26/2021 11:07,37.639431,1,1,1,1,30.27656937,20
1627297992,7/26/2021 11:13,37.39070892,1,1,1,1,30.33264732,20
1627298352,7/26/2021 11:19,37.03974915,1,1,1,1,30.43144798,20
1627298712,7/26/2021 11:25,36.28442764,1,1,1,1,30.54627228,20
1627299072,7/26/2021 11:31,36.3378334,1,1,1,1,30.68780136,20
1627299432,7/26/2021 11:37,36.35156631,1,1,1,1,30.81330681,20
1627299792,7/26/2021 11:43,36.5636673,1,1,1,1,30.79995346,20
1627300152,7/26/2021 11:49,36.41565704,1,1,1,1,30.93881226,20
1627300512,7/26/2021 11:55,36.46753693,1,1,1,1,30.92545891,20
1627300872,7/26/2021 12:01,36.42938995,1,1,1,1,30.93881226,20
1627301232,7/26/2021 12:07,36.53009796,1,1,1,1,30.86938286,20
1627301592,7/26/2021 12:13,36.13183975,1,1,1,1,30.78393173,20
1627301952,7/26/2021 12:19,36.30731583,1,1,1,1,30.78393173,20
1627302312,7/26/2021 12:25,36.79713058,1,1,1,1,30.71450424,20
1627302672,7/26/2021 12:31,36.31036758,1,1,1,1,30.81330681,20
1627303032,7/26/2021 12:37,36.68116379,1,1,1,1,30.77058029,20
1627303392,7/26/2021 12:43,36.59571075,1,1,1,1,30.72785568,20
1627303752,7/26/2021 12:49,36.09674072,1,1,1,1,30.7011528,20
1627304112,7/26/2021 12:55,35.9899292,1,1,1,1,30.7011528,20
1627304472,7/26/2021 13:01,36.2005043,1,1,1,1,30.67177773,20
1627304832,7/26/2021 13:07,36.49500275,1,1,1,1,30.64507484,20
1627305192,7/26/2021 13:13,36.60791779,1,1,1,1,30.68780136,20
1627305552,7/26/2021 13:19,36.19134903,1,1,1,1,30.68780136,20
1627305912,7/26/2021 13:25,35.58403778,1,1,1,1,30.67177773,20
1627306272,7/26/2021 13:31,35.51995087,1,1,1,1,30.55962372,20
1627306632,7/26/2021 13:37,36.15625381,1,1,1,1,30.4741745,20
1627306992,7/26/2021 13:43,36.00976563,1,1,1,1,30.48752594,20
1627307352,7/26/2021 13:49,36.27832413,1,1,1,1,30.48752594,20
1627307712,7/26/2021 13:55,36.06774902,1,1,1,1,30.5195694,20
1627308072,7/26/2021 14:01,36.15167618,1,1,1,1,30.41809654,20
1627308432,7/26/2021 14:07,36.27527237,1,1,1,1,30.30594254,20
1627308792,7/26/2021 14:13,35.67864609,1,1,1,1,30.53292084,20
1627309152,7/26/2021 14:19,35.59624481,1,1,1,1,30.50087738,20
1627309512,7/26/2021 14:25,37.34645462,1,1,1,1,30.55962372,20
1627309872,7/26/2021 14:31,37.05805969,2,1,1,1,30.20714188,19
1627310232,7/26/2021 14:37,37.61196136,3,1,1,1,29.86800957,17
1627310592,7/26/2021 14:43,38.2131691,1,1,1,1,29.44609833,17
1627310952,7/26/2021 14:49,37.00770569,1,1,1,1,29.9961853,17
1627311312,7/26/2021 14:55,36.04943848,1,1,1,1,30.19379044,17
1627311672,7/26/2021 15:01,35.8297081,1,1,1,1,30.27656937,17
1627312032,7/26/2021 15:07,36.57282257,1,1,1,1,30.22049332,17
1627312392,7/26/2021 15:13,35.91210938,1,1,1,1,30.28992081,17
1627312752,7/26/2021 15:19,35.41924286,1,1,1,1,30.34599876,17
1627313112,7/26/2021 15:25,35.8297081,1,1,1,1,30.13771248,17
1627313472,7/26/2021 15:31,35.63744736,1,1,1,1,30.36202049,17
1627313832,7/26/2021 15:37,35.66949081,3,1,1,1,30.15106392,15
1627314192,7/26/2021 15:43,37.30983353,1,1,1,1,29.50217438,15
1627314526,7/26/2021 15:48,36.32867813,1,1,1,1,30.02555847,15
1627314886,7/26/2021 15:54,35.67101669,1,1,1,1,30.02555847,15
1627315246,7/26/2021 16:00,35.66949081,1,1,1,1,29.9961853,15
1627315606,7/26/2021 16:06,35.37804413,1,1,1,1,30.02555847,15
1627315966,7/26/2021 16:12,35.48332977,1,1,1,1,30.00953674,15
1627316326,7/26/2021 16:18,34.89738464,1,1,1,1,30.0656147,15
1627316686,7/26/2021 16:24,35.19340897,1,1,1,1,30.0656147,15
1627317046,7/26/2021 16:30,35.28953934,1,1,1,1,30.08163643,15
1627317406,7/26/2021 16:36,35.57335663,1,1,1,1,29.98283386,15
1627317766,7/26/2021 16:42,35.25291824,1,1,1,1,30.13771248,15
1627318126,7/26/2021 16:48,35.3643074,1,1,1,1,30.19379044,15
1627318486,7/26/2021 16:54,35.35820389,1,1,1,1,30.23384476,15
1627318846,7/26/2021 17:00,35.3948288,1,1,1,1,30.20714188,15
1627319206,7/26/2021 17:06,34.95079041,1,1,1,1,30.19379044,15
1627319566,7/26/2021 17:12,35.00267029,1,1,1,1,30.1777668,15
1627319926,7/26/2021 17:18,35.19951248,1,1,1,1,29.9961853,15
1627320286,7/26/2021 17:24,35.24376297,1,1,1,1,30.03890991,15
1627320646,7/26/2021 17:30,34.92332458,1,1,1,1,30.19379044,15
1627321006,7/26/2021 17:36,34.94621277,1,1,1,1,30.15106392,15
1627321366,7/26/2021 17:42,34.9004364,1,1,1,1,30.09498787,15
1627321726,7/26/2021 17:48,34.95079041,1,1,1,1,30.03890991,15
1627322086,7/26/2021 17:54,34.78751755,1,1,1,1,30.03890991,15
1627322446,7/26/2021 18:00,34.83787155,1,1,1,1,29.98283386,15
1627322806,7/26/2021 18:06,35.17052078,1,1,1,1,29.95346069,15
1627323166,7/26/2021 18:12,35.34599686,1,1,1,1,29.82528496,15
1627323526,7/26/2021 18:18,35.28953934,1,1,1,1,29.81193161,15
1627323886,7/26/2021 18:24,35.35972977,1,1,1,1,29.71313095,15
1627324246,7/26/2021 18:30,35.35515213,1,1,1,1,29.65705299,15
1627372846,7/27/2021 8:00,50.57602692,1,1,1,1,31.47554779,15
1627373206,7/27/2021 8:06,48.63660812,1,1,1,1,30.28992081,21
1627373566,7/27/2021 8:12,48.72205734,1,1,1,1,29.9961853,21
1627373926,7/27/2021 8:18,48.33447647,1,1,1,1,29.96948242,21
1627374286,7/27/2021 8:24,47.9118042,1,1,1,1,29.86800957,21
1627374646,7/27/2021 8:30,47.9911499,1,1,1,1,29.81193161,21
1627375006,7/27/2021 8:36,47.54711151,1,1,1,1,29.81193161,21
1627375366,7/27/2021 8:42,45.81521225,1,1,1,1,29.31792259,21
1627375726,7/27/2021 8:48,45.4779892,1,1,1,1,29.10696602,21
1627376086,7/27/2021 8:54,44.32898331,1,1,1,1,28.99481201,21
1627376446,7/27/2021 9:00,43.49889374,1,1,1,1,28.86930656,21
1627376806,7/27/2021 9:06,42.32699966,1,1,1,1,28.78118515,21
1627377166,7/27/2021 9:12,43.04722595,1,1,1,1,28.68238258,21
1627377526,7/27/2021 9:18,41.50301361,1,1,1,1,28.81055832,21
1627377886,7/27/2021 9:24,41.99740601,1,1,1,1,28.81055832,21
1627378246,7/27/2021 9:30,41.94400024,1,1,1,1,28.9520874,21
1627378606,7/27/2021 9:36,40.65766525,2,1,1,1,29.16304207,20
1627378966,7/27/2021 9:42,41.25276566,1,1,1,1,28.85061455,20
1627379326,7/27/2021 9:48,39.88250732,1,1,1,1,29.16304207,20
1627379686,7/27/2021 9:54,40.01220703,1,1,1,1,29.24582291,20
1627380046,7/27/2021 10:00,39.88861084,1,1,1,1,29.23247147,20
1627380406,7/27/2021 10:06,39.40184784,1,1,1,1,29.28854752,20
1627380766,7/27/2021 10:12,39.71923447,1,1,1,1,29.14969063,20
1627381126,7/27/2021 10:18,39.49034882,1,1,1,1,29.24582291,20
1627381486,7/27/2021 10:24,39.56816864,1,1,1,1,29.34462547,20
1627381846,7/27/2021 10:30,39.19279861,1,1,1,1,29.33127403,20
1627382206,7/27/2021 10:36,38.43747711,1,1,1,1,29.41939354,20
1627382566,7/27/2021 10:42,38.66941452,1,1,1,1,29.45944977,20
1627382926,7/27/2021 10:48,38.3001442,1,1,1,1,29.64370155,20
1627383286,7/27/2021 10:54,37.65468979,1,1,1,1,29.75585556,20
1627383646,7/27/2021 11:00,37.67147446,1,1,1,1,29.78255844,20
1627384006,7/27/2021 11:06,37.55397797,1,1,1,1,29.68375587,20
1627384366,7/27/2021 11:12,37.46089935,1,1,1,1,29.67040443,20
1627384726,7/27/2021 11:18,37.17555618,1,1,1,1,29.769207,20
1627385086,7/27/2021 11:24,37.20454788,1,1,1,1,29.78255844,20
1627385446,7/27/2021 11:30,37.64553452,1,1,1,1,29.79590988,20
1627386046,7/27/2021 11:40,38.37644196,1,1,1,1,29.9961853,20
1627386526,7/27/2021 11:48,38.44968414,1,1,1,1,30.0656147,20
1627386886,7/27/2021 11:54,38.8082695,1,1,1,1,30.16441536,20
1627387246,7/27/2021 12:00,37.49141693,1,1,1,1,30.12169075,20
1627387606,7/27/2021 12:06,38.64347458,1,1,1,1,30.26321793,20
1627387966,7/27/2021 12:12,37.40901947,1,1,1,1,30.24986649,20
1627388326,7/27/2021 12:18,37.32356644,1,1,1,1,30.31929588,20
1627388686,7/27/2021 12:24,37.09925842,1,1,1,1,30.36202049,20
1627389046,7/27/2021 12:30,37.74166489,1,1,1,1,30.36202049,20
1627389406,7/27/2021 12:36,37.36323929,1,1,1,1,30.30594254,20
1627389766,7/27/2021 12:42,37.04890442,1,1,1,1,30.27656937,20
1627390126,7/27/2021 12:48,37.16640091,1,1,1,1,30.37537193,20
1627390486,7/27/2021 12:54,37.49599457,1,1,1,1,30.31929588,20
1627390846,7/27/2021 13:00,37.30525589,1,1,1,1,30.28992081,20
1627391206,7/27/2021 13:06,36.95124817,1,1,1,1,30.23384476,20
1627391566,7/27/2021 13:12,36.77729416,1,1,1,1,30.23384476,20
1627391926,7/27/2021 13:18,37.02449036,1,1,1,1,30.27656937,20
1627392286,7/27/2021 13:24,36.85206223,1,1,1,1,30.31929588,20
1627392646,7/27/2021 13:30,36.62317657,1,1,1,1,30.31929588,20
1627393006,7/27/2021 13:36,36.00823975,1,1,1,1,30.19379044,20
1627393366,7/27/2021 13:42,35.80834579,1,1,1,1,30.19379044,20
1627393726,7/27/2021 13:48,35.57335663,1,1,1,1,30.24986649,20
1627394086,7/27/2021 13:54,35.55962372,1,1,1,1,30.12169075,20
1627394446,7/27/2021 14:00,35.1766243,1,1,1,1,30.19379044,20
1627394806,7/27/2021 14:06,35.34141922,1,1,1,1,30.22049332,20
1627395166,7/27/2021 14:12,35.37804413,1,1,1,1,30.19379044,20
1627395526,7/27/2021 14:18,35.19340897,1,1,1,1,30.22049332,20
1627395886,7/27/2021 14:24,34.9004364,1,1,1,1,30.10833931,20
1627396246,7/27/2021 14:30,34.58914948,1,1,1,1,30.0656147,20
1627396606,7/27/2021 14:36,34.42588043,1,1,1,1,29.89471245,20
1627396966,7/27/2021 14:42,34.83329391,1,1,1,1,29.93743706,20
1627397326,7/27/2021 14:48,34.80430222,1,1,1,1,29.92408562,20
1627397686,7/27/2021 14:54,35.03929138,1,1,1,1,29.85198784,20
1627398046,7/27/2021 15:00,34.74937057,1,1,1,1,30.05226135,20
1627398406,7/27/2021 15:06,34.48996735,1,1,1,1,30.15106392,20
1627398766,7/27/2021 15:12,34.06271362,1,1,1,1,30.05226135,20
1627399126,7/27/2021 15:18,33.63851547,1,1,1,1,29.9961853,20
1627399486,7/27/2021 15:24,33.47371674,1,1,1,1,30.10833931,20
1627399846,7/27/2021 15:30,33.82162094,1,1,1,1,29.95346069,20
1627400206,7/27/2021 15:36,33.99099731,1,1,1,1,30.0656147,20
1627400566,7/27/2021 15:42,33.83382797,1,1,1,1,29.91073418,20
1627400926,7/27/2021 15:48,33.49660492,1,1,1,1,30.05226135,20
1627401286,7/27/2021 15:54,33.64614487,1,1,1,1,29.93743706,20
1627401646,7/27/2021 16:00,33.76058578,1,1,1,1,30.05226135,20
1627402006,7/27/2021 16:06,33.10749817,1,1,1,1,29.91073418,20
1627402366,7/27/2021 16:12,33.42641449,1,1,1,1,29.86800957,20
1627402726,7/27/2021 16:18,33.2219429,1,1,1,1,30.05226135,20
1627403086,7/27/2021 16:24,32.90150452,1,1,1,1,30.02555847,20
1627403446,7/27/2021 16:30,32.7351799,1,1,1,1,29.78255844,20
1627403806,7/27/2021 16:36,32.89234924,1,1,1,1,29.92408562,20
1627404166,7/27/2021 16:42,33.16701126,1,1,1,1,29.91073418,20
1627404526,7/27/2021 16:48,33.32112503,1,1,1,1,29.8386364,20
1627404886,7/27/2021 16:54,32.88624573,1,1,1,1,29.82528496,20
1627405246,7/27/2021 17:00,33.06477356,1,1,1,1,29.72648239,20
1627405606,7/27/2021 17:06,32.66346359,1,1,1,1,29.79590988,20
1627405966,7/27/2021 17:12,32.77332687,1,1,1,1,29.71313095,20
1627406326,7/27/2021 17:18,32.75501633,1,1,1,1,29.68375587,20
1627406686,7/27/2021 17:24,33.17464066,1,1,1,1,29.48882294,20
1627407046,7/27/2021 17:30,33.27687454,1,1,1,1,29.51552582,20
1627407406,7/27/2021 17:36,33.11207581,1,1,1,1,29.60097694,20
1627407766,7/27/2021 17:42,33.26161575,1,1,1,1,29.48882294,20
1627408126,7/27/2021 17:48,33.02357483,1,1,1,1,29.5876255,20
1627408486,7/27/2021 17:54,32.78553391,1,1,1,1,29.51552582,20
1627408846,7/27/2021 18:00,32.94270325,1,1,1,1,29.48882294,20
1627409206,7/27/2021 18:06,33.24330521,1,1,1,1,29.44609833,20
1627409566,7/27/2021 18:12,33.2219429,1,1,1,1,29.53154755,20
1627409926,7/27/2021 18:18,32.90455627,1,1,1,1,29.54489899,20
1627410286,7/27/2021 18:24,32.51239777,1,1,1,1,29.54489899,20
1627410646,7/27/2021 18:30,33.27077103,1,1,1,1,29.45944977,20
1627411006,7/27/2021 18:36,33.21736526,1,1,1,1,29.34462547,20
1627411366,7/27/2021 18:42,33.63393784,1,1,1,1,29.30456924,20
1627411726,7/27/2021 18:48,33.68429184,1,1,1,1,29.38735008,20
1627412086,7/27/2021 18:54,33.45540619,1,1,1,1,29.24582291,20
1627459126,7/28/2021 7:58,46.70939255,1,1,1,1,31.03761292,21
1627459486,7/28/2021 8:04,44.51514435,1,1,1,1,29.81193161,21
1627459846,7/28/2021 8:10,44.9042511,1,1,1,1,29.34462547,21
1627460206,7/28/2021 8:16,45.04310608,1,1,1,1,29.18974686,21
1627460566,7/28/2021 8:22,44.29541397,1,1,1,1,29.21912003,21
1627460926,7/28/2021 8:28,44.3656044,1,1,1,1,29.18974686,21
1627461286,7/28/2021 8:34,44.24048233,1,1,1,1,29.17639351,21
1627461646,7/28/2021 8:40,43.71099472,1,1,1,1,29.20576859,21
1627462006,7/28/2021 8:46,43.21507645,1,1,1,1,29.18974686,21
1627462366,7/28/2021 8:52,42.12252808,1,1,1,1,29.23247147,21
1627462726,7/28/2021 8:58,41.93026733,1,1,1,1,29.30456924,21
1627463086,7/28/2021 9:04,41.38857269,1,1,1,1,29.12031746,21
1627463446,7/28/2021 9:10,41.00404358,1,1,1,1,29.02151489,21
1627463806,7/28/2021 9:16,40.66682053,1,1,1,1,29.12031746,21
